time(s),acceleration(m/s2)
0.051953,-3.148053
0.051992,-0.855951
0.052031,1.751232
0.05207,-0.476861
0.052109,-0.378253
0.052148,-2.693244
0.052187,2.263725
0.052227,5.230276
0.052266,-4.335581
0.052305,2.26017
0.052344,1.25166
0.052383,0.627137
0.052422,-5.111378
0.052461,1.701995
0.0525,-1.832164
0.052539,2.013769
0.052578,-2.463373
0.052617,-6.213708
0.052656,18.059079
0.052695,-14.300444
0.052734,-0.144627
0.052773,8.267395
0.052812,1.157435
0.052852,0.186658
0.052891,-2.038323
0.05293,3.108832
0.052969,-0.687162
0.053008,12.301954
0.053047,-9.430427
0.053086,-2.950672
0.053125,3.588447
0.053164,4.002972
0.053203,5.172272
0.053242,-15.158913
0.053281,5.755356
0.05332,-0.11681
0.053359,-1.254956
0.053398,1.949411
0.053437,0.140739
0.053477,-4.133298
0.053516,-3.183518
0.053555,2.768611
0.053594,0.751858
0.053633,-0.417485
0.053672,0.117541
0.053711,-1.215984
0.05375,7.454978
0.053789,-1.485178
0.053828,-0.870201
0.053867,1.764316
0.053906,1.652467
0.053945,2.127964
0.053984,1.209151
0.054023,0.884608
0.054062,-1.834515
0.054102,-1.959091
0.054141,2.183562
0.05418,4.221924
0.054219,6.614931
0.054258,-5.813089
0.054297,-3.699589
0.054336,2.037989
0.054375,-1.069226
0.054414,-4.182892
0.054453,9.681814
0.054492,-8.763401
0.054531,2.349601
0.05457,-2.728897
0.054609,-0.158104
0.054648,-9.541466
0.054687,13.884165
0.054727,8.335666
0.054766,-17.089663
0.054805,1.322397
0.054844,-0.239022
0.054883,13.085194
0.054922,-7.127092
0.054961,-6.285243
0.055,-1.519657
0.055039,-1.949938
0.055078,10.231876
0.055117,-3.868627
0.055156,-4.530525
0.055195,3.777587
0.055234,-2.616074
0.055273,-7.912563
0.055312,5.233221
0.055352,-2.777729
0.055391,-5.744571
0.05543,0.209765
0.055469,-1.290778
0.055508,-2.154374
0.055547,3.630436
0.055586,-2.852106
0.055625,-3.776034
0.055664,8.522532
0.055703,-1.023277
0.055742,-7.210574
0.055781,-1.971255
0.05582,0.348137
0.055859,7.892199
0.055898,-3.932526
0.055937,-3.439404
0.055977,0.621581
0.056016,5.464162
0.056055,4.053026
0.056094,0.164735
0.056133,-2.472563
0.056172,-0.61657
0.056211,-1.563012
0.05625,1.312325
0.056289,0.488535
0.056328,0.55088
0.056367,-1.366339
0.056406,1.183269
0.056445,0.079706
0.056484,-3.25417
0.056523,2.354758
0.056562,-1.358873
0.056602,0.820552
0.056641,2.981324
0.05668,-6.41936
0.056719,0.598032
0.056758,-0.19135
0.056797,2.270526
0.056836,0.994722
0.056875,-3.415348
0.056914,1.958177
0.056953,-1.269043
0.056992,1.758155
0.057031,0.456583
0.05707,1.507831
0.057109,-3.266782
0.057148,0.638014
0.057187,4.939426
0.057227,-0.563529
0.057266,-1.02159
0.057305,-1.210446
0.057344,0.687941
0.057383,1.986738
0.057422,-4.275842
0.057461,2.564164
0.0575,2.566999
0.057539,0.216343
0.057578,0.389074
0.057617,1.547171
0.057656,2.050099
0.057695,-1.274206
0.057734,0.545633
0.057773,-0.247244
0.057812,-4.152107
0.057852,1.155869
0.057891,2.964033
0.05793,-0.017809
0.057969,0.865654
0.058008,2.927619
0.058047,0.10349
0.058086,-2.168358
0.058125,-1.253142
0.058164,1.37753
0.058203,2.61293
0.058242,-4.978828
0.058281,-3.913729
0.05832,-1.977743
0.058359,4.313096
0.058398,1.870494
0.058437,1.186866
0.058477,-0.242637
0.058516,-3.393746
0.058555,-0.814615
0.058594,-0.197746
0.058633,-1.261352
0.058672,-3.343789
0.058711,-0.801641
0.05875,1.456719
0.058789,-0.789011
0.058828,-0.294735
0.058867,0.089427
0.058906,1.595061
0.058945,-1.002624
0.058984,-1.119087
0.059023,0.670051
0.059062,-2.843702
0.059102,-1.106148
0.059141,0.455192
0.05918,-0.907444
0.059219,-0.156665
0.059258,-1.786523
0.059297,0.245514
0.059336,0.700033
0.059375,-1.687262
0.059414,-2.205485
0.059453,-0.183454
0.059492,-1.126571
0.059531,-2.675294
0.05957,3.34747
0.059609,2.129022
0.059648,-4.350986
0.059687,-1.881087
0.059727,1.207719
0.059766,0.664362
0.059805,-0.923326
0.059844,-0.91508
0.059883,-2.239651
0.059922,-2.347897
0.059961,0.348978
0.06,3.382953
0.060039,1.667267
0.060078,-1.093531
0.060117,-1.592383
0.060156,-0.633178
0.060195,-0.039459
0.060234,0.255496
0.060273,0.406184
0.060312,-0.942002
0.060352,-2.6427
0.060391,2.082203
0.06043,2.745135
0.060469,2.830358
0.060508,0.166718
0.060547,-3.59592
0.060586,1.977657
0.060625,-0.479262
0.060664,1.061644
0.060703,-1.861782
0.060742,1.149255
0.060781,1.536797
0.06082,3.457934
0.060859,-2.1349
0.060898,-1.302579
0.060937,5.778198
0.060977,0.749597
0.061016,1.975614
0.061055,0.250321
0.061094,-4.757857
0.061133,2.435041
0.061172,1.310227
0.061211,1.153142
0.06125,4.329184
0.061289,-1.392506
0.061328,0.486915
0.061367,1.637709
0.061406,-0.462581
0.061445,0.433372
0.061484,0.255327
0.061523,0.117541
0.061562,-0.445725
0.061602,0.798944
0.061641,-1.191317
0.06168,1.364047
0.061719,-4.327401
0.061758,1.711009
0.061797,3.470909
0.061836,-2.855032
0.061875,-1.390057
0.061914,5.562341
0.061953,-1.976733
0.061992,1.086722
0.062031,1.794189
0.06207,0.276893
0.062109,3.713821
0.062148,-0.469721
0.062187,5.386877
0.062227,-1.213076
0.062266,3.847223
0.062305,-0.161036
0.062344,-2.669556
0.062383,4.578529
0.062422,-0.043866
0.062461,-3.932109
0.0625,-0.755928
0.062539,3.064014
0.062578,-0.725674
0.062617,-0.796369
0.062656,-4.332141
0.062695,-7.380917
0.062734,0.824766
0.062773,-3.903161
0.062812,-6.500514
0.062852,0.769276
0.062891,-0.03984
0.06293,-4.727627
0.062969,-5.215295
0.063008,-8.823891
0.063047,11.436218
0.063086,2.346856
0.063125,-7.54155
0.063164,6.590373
0.063203,4.289142
0.063242,-0.032766
0.063281,2.250007
0.06332,3.156365
0.063359,-1.155706
0.063398,4.329589
0.063437,-0.114458
0.063477,0.008213
0.063516,6.626413
0.063555,-0.914518
0.063594,6.535875
0.063633,9.233463
0.063672,-2.801454
0.063711,-0.853738
0.06375,-6.357286
0.063789,-3.922441
0.063828,2.487314
0.063867,-2.964826
0.063906,-1.465426
0.063945,-3.757201
0.063984,-2.638106
0.064023,-2.455955
0.064062,3.858535
0.064102,-1.706826
0.064141,0.559629
0.06418,14.725615
0.064219,-22.850863
0.064258,4.674423
0.064297,1.312059
0.064336,9.714517
0.064375,1.15501
0.064414,-0.595137
0.064453,-9.502288
0.064492,1.614214
0.064531,12.427733
0.06457,-4.686147
0.064609,2.951028
0.064648,-3.081826
0.064687,-3.789401
0.064727,17.099832
0.064766,-1.414876
0.064805,-3.644922
0.064844,2.652446
0.064883,-4.988332
0.064922,11.229364
0.064961,-3.688574
0.065,1.320988
0.065039,-7.477228
0.065078,-1.999333
0.065117,9.493104
0.065156,-0.025541
0.065195,4.073684
0.065234,-10.732241
0.065273,-1.050949
0.065312,3.926836
0.065352,-0.482345
0.065391,3.071215
0.06543,-7.126088
0.065469,-1.975288
0.065508,0.858834
0.065547,7.952664
0.065586,4.520404
0.065625,-2.128902
0.065664,-3.832055
0.065703,-3.109431
0.065742,0.739833
0.065781,0.831041
0.06582,-3.49022
0.065859,-2.112348
0.065898,-1.982628
0.065937,2.511776
0.065977,3.345759
0.066016,0.87803
0.066055,-2.109664
0.066094,2.188949
0.066133,2.197293
0.066172,-0.842106
0.066211,-1.118119
0.06625,1.053578
0.066289,0.257153
0.066328,0.75349
0.066367,2.507713
0.066406,-0.4798
0.066445,3.827405
0.066484,4.23173
0.066523,-4.172137
0.066562,-2.325376
0.066602,3.671971
0.066641,-0.665094
0.06668,4.474255
0.066719,-3.038428
0.066758,-1.07133
0.066797,5.492215
0.066836,3.797538
0.066875,2.985786
0.066914,-1.143905
0.066953,0.637554
0.066992,-3.556181
0.067031,0.687475
0.06707,-0.494122
0.067109,-0.361403
0.067148,0.259057
0.067187,-4.058697
0.067227,-4.754205
0.067266,0.293634
0.067305,-0.445302
0.067344,-1.125852
0.067383,-4.3417
0.067422,-2.568711
0.067461,0.699319
0.0675,-2.006303
0.067539,-3.307682
0.067578,-2.499516
0.067617,-0.324934
0.067656,1.746771
0.067695,2.403228
0.067734,-1.772751
0.067773,2.906567
0.067812,-2.0114
0.067852,0.839487
0.067891,5.933366
0.06793,7.311255
0.067969,-4.983242
0.068008,-3.887556
0.068047,6.108733
0.068086,2.654362
0.068125,3.960276
0.068164,-10.600864
0.068203,-3.890283
0.068242,10.195383
0.068281,-4.442237
0.06832,-5.692232
0.068359,-1.308311
0.068398,-4.222977
0.068437,0.509206
0.068477,2.411801
0.068516,2.030281
0.068555,-6.299216
0.068594,3.034268
0.068633,-3.868663
0.068672,10.554449
0.068711,-6.861967
0.06875,-4.86106
0.068789,7.046354
0.068828,8.205504
0.068867,-7.20431
0.068906,0.216409
0.068945,4.74672
0.068984,3.935747
0.069023,-7.692039
0.069062,-0.663522
0.069102,1.514149
0.069141,-5.024983
0.06918,-3.068936
0.069219,-1.670539
0.069258,6.78152
0.069297,-6.925274
0.069336,-6.450828
0.069375,2.490839
0.069414,3.191111
0.069453,6.04247
0.069492,-6.358272
0.069531,4.47573
0.06957,11.935525
0.069609,-0.797783
0.069648,-7.447543
0.069687,-0.905805
0.069727,24.108155
0.069766,-21.140425
0.069805,7.395849
0.069844,-4.682211
0.069883,-4.479341
0.069922,1.888027
0.069961,-0.23664
0.07,9.493751
0.070039,-2.139337
0.070078,0.595977
0.070117,-6.540828
0.070156,7.346799
0.070195,-11.92636
0.070234,6.87112
0.070273,-3.469023
0.070312,-2.885286
0.070352,-4.764054
0.070391,16.951701
0.07043,-16.440431
0.070469,-5.89278
0.070508,10.875583
0.070547,0.123484
0.070586,17.835254
0.070625,-17.715032
0.070664,-5.54337
0.070703,-8.47951
0.070742,-1.100961
0.070781,-0.320363
0.07082,8.630736
0.070859,-4.845395
0.070898,-3.564911
0.070937,2.578625
0.070977,0.284843
0.071016,11.025067
0.071055,2.720674
0.071094,-5.991534
0.071133,3.619668
0.071172,2.351795
0.071211,8.683081
0.07125,0.444624
0.071289,-7.369762
0.071328,0.607917
0.071367,3.829176
0.071406,5.532716
0.071445,-5.385838
0.071484,-2.836332
0.071523,-1.971382
0.071562,-0.223454
0.071602,5.959405
0.071641,4.189796
0.07168,-3.573714
0.071719,0.86835
0.071758,-5.12847
0.071797,-1.504524
0.071836,-1.366666
0.071875,-5.985627
0.071914,0.456564
0.071953,1.418007
0.071992,1.684383
0.072031,5.375094
0.07207,5.329193
0.072109,4.35844
0.072148,1.193426
0.072187,3.221485
0.072227,1.778862
0.072266,-4.934312
0.072305,-4.193182
0.072344,-3.524059
0.072383,-2.393059
0.072422,-1.55921
0.072461,1.232186
0.0725,4.56267
0.072539,2.88164
0.072578,-4.373205
0.072617,-0.708999
0.072656,4.705849
0.072695,-7.304569
0.072734,-0.967159
0.072773,2.472955
0.072812,-2.098781
0.072852,3.047932
0.072891,-2.117548
0.07293,1.231491
0.072969,4.329408
0.073008,1.963891
0.073047,-0.622749
0.073086,3.604287
0.073125,-4.037349
0.073164,-4.036654
0.073203,2.605699
0.073242,2.738449
0.073281,1.278431
0.07332,-1.427349
0.073359,-4.222402
0.073398,-2.11808
0.073437,-0.572544
0.073477,-0.694985
0.073516,-2.684199
0.073555,0.308204
0.073594,-1.453951
0.073633,-3.074903
0.073672,-0.921041
0.073711,-0.212081
0.07375,4.71334
0.073789,1.638005
0.073828,-0.880667
0.073867,-4.531493
0.073906,-0.339245
0.073945,1.524856
0.073984,-0.770136
0.074023,-0.946694
0.074062,3.53222
0.074102,2.72025
0.074141,3.149461
0.07418,2.514702
0.074219,-1.543115
0.074258,-1.111245
0.074297,1.778542
0.074336,-1.706131
0.074375,-0.410955
0.074414,2.681805
0.074453,-9.056887
0.074492,0.947715
0.074531,2.575959
0.07457,3.233819
0.074609,0.013944
0.074648,-5.861831
0.074687,1.692624
0.074727,-2.887819
0.074766,-2.611322
0.074805,-5.363093
0.074844,-1.659396
0.074883,7.707739
0.074922,-4.286259
0.074961,-2.349801
0.075,0.414056
0.075039,1.725126
0.075078,1.590013
0.075117,0.737306
0.075156,-8.119042
0.075195,4.297824
0.075234,7.545606
0.075273,-11.865151
0.075312,5.074649
0.075352,-2.28858
0.075391,9.382887
0.07543,-1.435396
0.075469,0.707016
0.075508,-2.853182
0.075547,-0.098787
0.075586,4.435144
0.075625,-11.113247
0.075664,2.79184
0.075703,1.164738
0.075742,1.662672
0.075781,-4.85175
0.07582,1.319302
0.075859,4.295533
0.075898,3.052243
0.075937,-2.021243
0.075977,1.073131
0.076016,1.707261
0.076055,-2.769054
0.076094,0.359625
0.076133,2.625584
0.076172,-1.220228
0.076211,0.692373
0.07625,-1.957846
0.076289,-0.390072
0.076328,5.903662
0.076367,-3.987386
0.076406,-2.907662
0.076445,2.456504
0.076484,-5.942375
0.076523,-0.421826
0.076562,0.89364
0.076602,0.070468
0.076641,-3.051167
0.07668,0.435555
0.076719,1.632975
0.076758,0.768889
0.076797,3.399918
0.076836,0.026224
0.076875,1.516114
0.076914,3.494826
0.076953,-1.298124
0.076992,0.898731
0.077031,1.022484
0.07707,-1.743446
0.077109,1.658809
0.077148,-0.462146
0.077187,-0.718679
0.077227,-1.74049
0.077266,0.562597
0.077305,1.255614
0.077344,-0.451583
0.077383,-0.292794
0.077422,-0.796937
0.077461,1.124714
0.0775,3.393346
0.077539,0.565675
0.077578,-3.091034
0.077617,-0.896833
0.077656,2.222855
0.077695,0.538734
0.077734,1.644317
0.077773,5.220639
0.077812,-5.18538
0.077852,5.140585
0.077891,2.072989
0.07793,-3.198584
0.077969,1.242452
0.078008,-2.152318
0.078047,-3.330373
0.078086,-1.313583
0.078125,-0.629145
0.078164,-5.719729
0.078203,1.503248
0.078242,0.041907
0.078281,-1.013827
0.07832,-1.340644
0.078359,-2.979656
0.078398,-2.241362
0.078437,-1.595255
0.078477,-1.907689
0.078516,-0.344662
0.078555,0.815437
0.078594,-0.565736
0.078633,1.011027
0.078672,2.307685
0.078711,-0.070698
0.07875,2.335604
0.078789,4.006823
0.078828,-3.343837
0.078867,-0.914312
0.078906,1.251594
0.078945,-1.652044
0.078984,3.551537
0.079023,4.995327
0.079062,-1.536054
0.079102,-3.111554
0.079141,-4.705131
0.07918,-3.377428
0.079219,4.567459
0.079258,-1.886202
0.079297,-0.126218
0.079336,-5.606948
0.079375,-5.273294
0.079414,3.652286
0.079453,3.389277
0.079492,-4.321887
0.079531,-3.328099
0.07957,-3.690581
0.079609,-4.051721
0.079648,0.379939
0.079687,-2.288925
0.079727,2.166319
0.079766,3.525775
0.079805,-2.417533
0.079844,2.54151
0.079883,2.37899
0.079922,0.871331
0.079961,-1.534458
0.08,-0.142741
0.080039,0.129566
0.080078,0.898973
0.080117,1.468841
0.080156,1.975457
0.080195,1.787447
0.080234,-0.156024
0.080273,3.085162
0.080312,-1.939357
0.080352,-2.902916
0.080391,0.841259
0.08043,-3.721058
0.080469,-4.499879
0.080508,7.748688
0.080547,5.690206
0.080586,-8.635458
0.080625,2.867347
0.080664,4.994861
0.080703,3.145664
0.080742,-5.28804
0.080781,0.39359
0.08082,0.694247
0.080859,-2.715124
0.080898,3.384688
0.080937,8.413646
0.080977,-9.019276
0.081016,-1.235984
0.081055,5.851577
0.081094,5.519083
0.081133,-0.943187
0.081172,-4.992637
0.081211,-0.155032
0.08125,-0.546957
0.081289,4.847384
0.081328,1.087315
0.081367,1.437862
0.081406,-1.02344
0.081445,-0.70851
0.081484,0.163822
0.081523,4.382968
0.081562,-4.650319
0.081602,1.256195
0.081641,2.882794
0.08168,0.826132
0.081719,-2.28904
0.081758,0.454285
0.081797,3.229278
0.081836,-4.930643
0.081875,-1.850978
0.081914,3.663325
0.081953,-4.020397
0.081992,-2.838551
0.082031,0.356221
0.08207,0.408548
0.082109,-1.17093
0.082148,-2.0677
0.082187,1.9238
0.082227,0.674761
0.082266,-3.333867
0.082305,-1.307253
0.082344,3.021566
0.082383,-1.071499
0.082422,0.305465
0.082461,0.160926
0.0825,0.471244
0.082539,-0.688818
0.082578,-1.555467
0.082617,-1.237985
0.082656,2.091048
0.082695,-1.186486
0.082734,-0.209324
0.082773,-2.609889
0.082812,-1.549742
0.082852,-1.572583
0.082891,1.679776
0.08293,-3.041687
0.082969,-1.28342
0.083008,0.433693
0.083047,-1.915615
0.083086,0.062535
0.083125,-1.838663
0.083164,0.197383
0.083203,-0.25167
0.083242,-0.082288
0.083281,2.234928
0.08332,1.728512
0.083359,-7.634796
0.083398,1.519602
0.083437,3.595261
0.083477,-1.638078
0.083516,-2.392957
0.083555,0.989565
0.083594,-2.047397
0.083633,-2.954989
0.083672,0.81372
0.083711,-0.613275
0.08375,1.071341
0.083789,0.337527
0.083828,-2.992123
0.083867,-2.960557
0.083906,2.460954
0.083945,-2.186671
0.083984,-2.773594
0.084023,9.603254
0.084062,-3.705533
0.084102,-18.391508
0.084141,12.254379
0.08418,2.65756
0.084219,10.041001
0.084258,-7.169994
0.084297,-2.418549
0.084336,4.759343
0.084375,5.384954
0.084414,-11.267478
0.084453,13.321824
0.084492,4.101169
0.084531,-19.896494
0.08457,12.984633
0.084609,1.052744
0.084648,10.651588
0.084687,-5.789154
0.084727,-3.014354
0.084766,4.840377
0.084805,4.279801
0.084844,-1.03081
0.084883,0.327575
0.084922,-4.561184
0.084961,-1.469773
0.085,5.85038
0.085039,-1.63751
0.085078,-1.152448
0.085117,2.97627
0.085156,-4.762669
0.085195,5.470842
0.085234,0.305877
0.085273,-5.038302
0.085312,2.813351
0.085352,-2.627332
0.085391,-1.42594
0.08543,3.024444
0.085469,1.791667
0.085508,-1.287326
0.085547,-0.586999
0.085586,-0.212474
0.085625,0.529091
0.085664,1.522764
0.085703,0.053684
0.085742,-1.979339
0.085781,0.824082
0.08582,-0.129156
0.085859,0.190642
0.085898,2.176634
0.085937,4.658304
0.085977,0.963102
0.086016,-3.831233
0.086055,-0.452708
0.086094,4.173714
0.086133,2.655463
0.086172,-0.141254
0.086211,-0.13522
0.08625,-1.793875
0.086289,11.953028
0.086328,-3.905881
0.086367,-6.073897
0.086406,-3.404961
0.086445,-2.970896
0.086484,7.364096
0.086523,-3.359447
0.086562,-4.543427
0.086602,-2.429184
0.086641,2.978084
0.08668,3.531392
0.086719,-0.566885
0.086758,3.551053
0.086797,-0.547798
0.086836,-1.396502
0.086875,-0.890328
0.086914,-0.520392
0.086953,2.913405
0.086992,-9.212738
0.087031,7.622196
0.08707,10.73273
0.087109,-17.587446
0.087148,6.268864
0.087187,-0.824627
0.087227,3.449319
0.087266,-2.595113
0.087305,-5.088513
0.087344,0.334087
0.087383,-4.509673
0.087422,4.986844
0.087461,-3.697407
0.0875,2.248217
0.087539,-2.077071
0.087578,-5.825012
0.087617,7.470184
0.087656,-1.930923
0.087695,8.940001
0.087734,-6.490719
0.087773,-11.811222
0.087812,12.973853
0.087852,1.467499
0.087891,-1.108911
0.08793,-1.172986
0.087969,-4.240207
0.088008,4.195733
0.088047,1.505098
0.088086,-0.176743
0.088125,-3.522959
0.088164,-1.029238
0.088203,-3.946673
0.088242,16.786642
0.088281,-12.382619
0.08832,-6.202475
0.088359,3.001735
0.088398,3.47138
0.088437,11.546991
0.088477,-10.825959
0.088516,-1.454845
0.088555,-0.58741
0.088594,2.210261
0.088633,-0.592809
0.088672,12.898563
0.088711,-8.38644
0.08875,-8.151255
0.088789,10.456765
0.088828,-1.81671
0.088867,6.369716
0.088906,-4.428253
0.088945,-3.148579
0.088984,-0.451686
0.089023,3.84683
0.089062,0.074911
0.089102,6.831834
0.089141,-1.631706
0.08918,-2.63978
0.089219,2.417176
0.089258,2.95205
0.089297,-0.852239
0.089336,2.112958
0.089375,-2.103098
0.089414,0.215382
0.089453,1.37837
0.089492,0.855503
0.089531,2.251028
0.08957,-1.860652
0.089609,2.171966
0.089648,-0.474884
0.089687,0.985478
0.089727,-1.026748
0.089766,-2.296972
0.089805,1.591929
0.089844,-4.286718
0.089883,-0.111224
0.089922,3.32146
0.089961,-2.768776
0.09,1.533242
0.090039,0.61663
0.090078,2.158756
0.090117,1.274042
0.090156,3.190089
0.090195,-1.660412
0.090234,-1.891172
0.090273,2.543988
0.090312,-1.115205
0.090352,3.398406
0.090391,2.016659
0.09043,1.927948
0.090469,-1.981074
0.090508,-5.504573
0.090547,4.823339
0.090586,3.70893
0.090625,3.408116
0.090664,-3.904727
0.090703,-9.421038
0.090742,1.099128
0.090781,-0.28667
0.09082,0.965369
0.090859,2.166706
0.090898,-5.257629
0.090937,-3.362948
0.090977,-1.729583
0.091016,3.396429
0.091055,2.402865
0.091094,-4.333882
0.091133,-4.746478
0.091172,-0.303169
0.091211,0.029114
0.09125,-1.085496
0.091289,-1.104812
0.091328,-2.687754
0.091367,8.894258
0.091406,2.756236
0.091445,-9.432996
0.091484,0.219009
0.091523,6.768485
0.091562,4.546588
0.091602,-3.28047
0.091641,-1.766203
0.09168,0.809155
0.091719,0.28893
0.091758,-0.595415
0.091797,-1.440462
0.091836,1.274096
0.091875,-2.257891
0.091914,-1.638507
0.091953,0.437369
0.091992,0.245067
0.092031,3.051239
0.09207,-3.609663
0.092109,1.246382
0.092148,2.740117
0.092187,-1.503708
0.092227,-0.994348
0.092266,1.717097
0.092305,2.572362
0.092344,1.101794
0.092383,0.607313
0.092422,-1.43944
0.092461,-1.463382
0.0925,6.628637
0.092539,-2.480658
0.092578,-7.963626
0.092617,0.749754
0.092656,-0.042476
0.092695,0.274849
0.092734,-3.466206
0.092773,1.529759
0.092812,3.248359
0.092852,-2.186018
0.092891,-0.531486
0.09293,3.681572
0.092969,3.317361
0.093008,-2.056327
0.093047,0.551799
0.093086,0.892419
0.093125,-1.561035
0.093164,-0.998048
0.093203,0.44544
0.093242,-0.497701
0.093281,-0.002736
0.09332,0.65467
0.093359,2.401976
0.093398,-3.013918
0.093437,-4.884942
0.093477,0.374733
0.093516,-1.097231
0.093555,3.654063
0.093594,1.009921
0.093633,1.773669
0.093672,-2.083812
0.093711,3.825543
0.09375,-0.079156
0.093789,0.140546
0.093828,4.17265
0.093867,-0.747101
0.093906,-0.349789
0.093945,-3.674535
0.093984,1.990209
0.094023,1.32166
0.094062,-5.539422
0.094102,-2.284959
0.094141,-0.704979
0.09418,1.797604
0.094219,0.406353
0.094258,-6.823129
0.094297,-2.892269
0.094336,-0.790528
0.094375,3.839654
0.094414,2.23274
0.094453,0.904287
0.094492,-3.203717
0.094531,3.432275
0.09457,1.149279
0.094609,3.434609
0.094648,-1.058404
0.094687,1.357784
0.094727,0.388905
0.094766,11.959618
0.094805,-5.022165
0.094844,-0.95673
0.094883,-3.518908
0.094922,8.791454
0.094961,6.771254
0.095,-3.779891
0.095039,-5.942647
0.095078,-4.442491
0.095117,2.051852
0.095156,5.92793
0.095195,-6.537424
0.095234,-0.468052
0.095273,6.30254
0.095312,-5.916934
0.095352,2.885134
0.095391,2.872692
0.09543,-1.824135
0.095469,-1.108663
0.095508,0.232165
0.095547,1.159025
0.095586,3.93475
0.095625,-2.47564
0.095664,-3.576749
0.095703,3.277077
0.095742,2.58287
0.095781,2.398566
0.09582,-1.10691
0.095859,-0.98601
