time(s),acceleration(m/s2),,
0.043555,-0.219911,,
0.043594,-0.90063,,
0.043633,0.507513,,
0.043672,-0.152076,,
0.043711,-0.177251,,
0.04375,-0.332685,,
0.043789,-0.396251,,
0.043828,-0.018232,,
0.043867,-1.202659,,
0.043906,-2.603898,,
0.043945,0.124723,,
0.043984,0.285236,,
0.044023,-1.318819,,
0.044062,0.814977,,
0.044102,-0.420949,,
0.044141,-1.745006,,
0.04418,-0.951784,,
0.044219,1.223468,,
0.044258,1.823191,,
0.044297,-0.675003,,
0.044336,-2.623595,,
0.044375,-0.54258,,
0.044414,1.087841,,
0.044453,0.370181,,
0.044492,1.269429,,
0.044531,2.060819,,
0.04457,-0.370907,,
0.044609,-0.351947,,
0.044648,0.551878,,
0.044687,-0.237262,,
0.044727,-1.133119,,
0.044766,5.43831,,
0.044805,-0.978622,,
0.044844,-6.465266,,
0.044883,1.842761,,
0.044922,1.844805,,
0.044961,0.428016,,
0.045,0.802583,,
0.045039,0.161839,,
0.045078,-2.533965,,
0.045117,-1.261328,,
0.045156,0.483451,,
0.045195,-0.676793,,
0.045234,-0.224723,,
0.045273,2.084911,,
0.045312,-2.858376,,
0.045352,0.461419,,
0.045391,3.131262,,
0.04543,0.736465,,
0.045469,0.54848,,
0.045508,0.589604,,
0.045547,-2.6292,,
0.045586,-1.244037,,
0.045625,0.388071,,
0.045664,0.649483,,
0.045703,-0.283266,,
0.045742,-0.759858,,
0.045781,-1.566471,,
0.04582,0.926832,,
0.045859,2.356584,,
0.045898,1.933111,,
0.045937,1.56179,,
0.045977,-0.713776,,
0.046016,-0.703141,,
0.046055,-0.272468,,
0.046094,1.519112,,
0.046133,2.732548,,
0.046172,1.928347,,
0.046211,0.657004,,
0.04625,-0.602779,,
0.046289,-0.499564,,
0.046328,0.830612,,
0.046367,-0.439975,,
0.046406,-0.009006,,
0.046445,-0.35367,,
0.046484,-2.607265,,
0.046523,-1.759903,,
0.046562,0.421903,,
0.046602,-0.168327,,
0.046641,-0.334734,,
0.04668,0.328271,,
0.046719,-0.373537,,
0.046758,-2.534763,,
0.046797,1.369126,,
0.046836,2.390338,,
0.046875,-2.046206,,
0.046914,-0.828485,,
0.046953,0.631629,,
0.046992,0.64779,,
0.047031,1.859883,,
0.04707,1.221588,,
0.047109,0.454255,,
0.047148,-0.277111,,
0.047187,-0.317999,,
0.047227,-1.489815,,
0.047266,-0.51544,,
0.047305,-0.268284,,
0.047344,0.119137,,
0.047383,0.888235,,
0.047422,1.065005,,
0.047461,1.308872,,
0.0475,0.204451,,
0.047539,-0.586401,,
0.047578,-0.756756,,
0.047617,0.640861,,
0.047656,1.606258,,
0.047695,-0.660155,,
0.047734,0.87462,,
0.047773,0.24754,,
0.047812,-2.387775,,
0.047852,0.279172,,
0.047891,2.629471,,
0.04793,1.032267,,
0.047969,-0.534811,,
0.048008,-1.384616,,
0.048047,-3.572662,,
0.048086,-1.475855,,
0.048125,0.904317,,
0.048164,1.164001,,
0.048203,0.387587,,
0.048242,1.709715,,
0.048281,0.571025,,
0.04832,-1.040369,,
0.048359,3.68451,,
0.048398,0.397151,,
0.048437,0.363814,,
0.048477,-0.013177,,
0.048516,-1.759208,,
0.048555,1.06278,,
0.048594,1.393394,,
0.048633,-0.221023,,
0.048672,0.387865,,
0.048711,-0.63816,,
0.04875,-0.331615,,
0.048789,2.959009,,
0.048828,0.317829,,
0.048867,-2.077718,,
0.048906,2.338228,,
0.048945,-1.602673,,
0.048984,-1.475426,,
0.049023,0.101894,,
0.049062,1.570793,,
0.049102,2.867105,,
0.049141,1.328909,,
0.04918,0.692385,,
0.049219,-1.111789,,
0.049258,-0.146157,,
0.049297,-0.125577,,
0.049336,-0.820649,,
0.049375,-0.536147,,
0.049414,1.829406,,
0.049453,0.298416,,
0.049492,-2.23135,,
0.049531,0.49261,,
0.04957,0.810413,,
0.049609,-0.042978,,
0.049648,-0.775504,,
0.049687,-0.450205,,
0.049727,-0.021025,,
0.049766,-0.963084,,
0.049805,1.16738,,
0.049844,1.633537,,
0.049883,-1.254448,,
0.049922,0.281493,,
0.049961,1.462873,,
0.05,0.088249,,
0.050039,1.647902,,
0.050078,1.015048,,
0.050117,-0.85661,,
0.050156,0.881802,,
0.050195,-0.210026,,
0.050234,-0.882656,,
0.050273,1.143965,,
0.050312,1.777399,,
0.050352,0.71464,,
0.050391,1.850766,,
0.05043,-3.612317,,
0.050469,0.242413,,
0.050508,2.725601,,
0.050547,-0.603904,,
0.050586,1.023669,,
0.050625,1.537069,,
0.050664,-4.32147,,
0.050703,2.813647,,
0.050742,4.303513,,
0.050781,-2.450483,,
0.05082,1.252089,,
0.050859,0.5816,,
0.050898,-0.421457,,
0.050937,0.544714,,
0.050977,2.977147,,
0.051016,-0.782227,,
0.051055,0.170303,,
0.051094,-0.239215,,
0.051133,0.262534,,
0.051172,0.590251,,
0.051211,1.474887,,
0.05125,-0.920177,,
0.051289,1.933734,,
0.051328,-0.98601,,
0.051367,-0.77909,,
0.051406,3.231395,,
0.051445,1.288588,,
0.051484,-0.594569,,
0.051523,2.635481,,
0.051562,0.389981,,
0.051602,0.558891,,
0.051641,1.23163,,
0.05168,1.521827,,
0.051719,0.805534,,
0.051758,0.821404,,
0.051797,-1.583726,,
0.051836,0.061242,,
0.051875,1.092339,,
0.051914,0.441063,,
0.051953,-0.070214,,
0.051992,-0.009943,,
0.052031,-0.118872,,
0.05207,-0.707282,,
0.052109,-0.054797,,
0.052148,0.047167,,
0.052187,-0.311186,,
0.052227,1.485781,,
0.052266,0.125358,,
0.052305,0.277999,,
0.052344,2.510621,,
0.052383,0.249021,,
0.052422,-0.067234,,
0.052461,1.043814,,
0.0525,0.14872,,
0.052539,-0.033032,,
0.052578,-0.400109,,
0.052617,1.482795,,
0.052656,-0.034519,,
0.052695,0.738188,,
0.052734,0.553674,,
0.052773,0.964758,,
0.052812,1.114183,,
0.052852,0.291626,,
0.052891,-1.173735,,
0.05293,-0.021726,,
0.052969,0.426027,,
0.053008,-0.432007,,
0.053047,-0.038262,,
0.053086,0.268301,,
0.053125,-1.142266,,
0.053164,1.671427,,
0.053203,-1.06549,,
0.053242,-0.260491,,
0.053281,1.476398,,
0.05332,-0.072548,,
0.053359,0.253465,,
0.053398,0.358941,,
0.053437,-0.560796,,
0.053477,-0.077125,,
0.053516,0.893532,,
0.053555,0.897226,,
0.053594,1.545491,,
0.053633,1.412959,,
0.053672,1.498689,,
0.053711,-1.847109,,
0.05375,-0.606509,,
0.053789,0.051302,,
0.053828,1.254163,,
0.053867,1.048506,,
0.053906,1.709165,,
0.053945,1.795924,,
0.053984,-0.823757,,
0.054023,0.785304,,
0.054062,-0.012857,,
0.054102,-0.900515,,
0.054141,0.627633,,
0.05418,2.010861,,
0.054219,-0.61163,,
0.054258,-0.571836,,
0.054297,0.320369,,
0.054336,0.189535,,
0.054375,2.057433,,
0.054414,2.413953,,
0.054453,1.479596,,
0.054492,0.14907,,
0.054531,-1.375136,,
0.05457,-0.466057,,
0.054609,0.36795,,
0.054648,1.009395,,
0.054687,0.109857,,
0.054727,1.027533,,
0.054766,0.155086,,
0.054805,-0.001938,,
0.054844,0.623105,,
0.054883,-0.108382,,
0.054922,0.216688,,
0.054961,-0.663286,,
0.055,-0.000916,,
0.055039,0.17219,,
0.055078,0.252981,,
0.055117,-0.062373,,
0.055156,3.114691,,
0.055195,-0.660935,,
0.055234,-0.455326,,
0.055273,1.27663,,
0.055312,0.064784,,
0.055352,0.477532,,
0.055391,0.302412,,
0.05543,-1.42776,,
0.055469,0.119742,,
0.055508,0.856688,,
0.055547,0.416281,,
0.055586,1.76304,,
0.055625,0.192824,,
0.055664,-0.705765,,
0.055703,1.722363,,
0.055742,0.459333,,
0.055781,-0.556637,,
0.05582,0.840509,,
0.055859,-0.136447,,
0.055898,-2.401596,,
0.055937,0.590118,,
0.055977,0.832807,,
0.056016,-0.052252,,
0.056055,-0.11233,,
0.056094,-0.756798,,
0.056133,-1.7587,,
0.056172,-0.566655,,
0.056211,0.827535,,
0.05625,-0.518747,,
0.056289,-0.511994,,
0.056328,-0.215413,,
0.056367,0.031931,,
0.056406,0.515234,,
0.056445,0.612573,,
0.056484,1.29565,,
0.056523,0.947225,,
0.056562,0.993192,,
0.056602,1.32669,,
0.056641,-0.761436,,
0.05668,0.936173,,
0.056719,1.449446,,
0.056758,0.737995,,
0.056797,1.050217,,
0.056836,-0.086079,,
0.056875,0.774736,,
0.056914,0.38986,,
0.056953,-0.939034,,
0.056992,0.471462,,
0.057031,0.14005,,
0.05707,-1.106408,,
0.057109,-1.586186,,
0.057148,1.754364,,
0.057187,-1.035296,,
0.057227,-1.03526,,
0.057266,2.112989,,
0.057305,-0.935267,,
0.057344,-2.130492,,
0.057383,0.167341,,
0.057422,-1.604602,,
0.057461,-1.68994,,
0.0575,0.880382,,
0.057539,0.838073,,
0.057578,-0.839639,,
0.057617,-1.423509,,
0.057656,0.444817,,
0.057695,-1.357851,,
0.057734,1.275197,,
0.057773,0.970079,,
0.057812,-1.081016,,
0.057852,0.171108,,
0.057891,-0.115819,,
0.05793,-1.586567,,
0.057969,0.566576,,
0.058008,0.318543,,
0.058047,0.92445,,
0.058086,1.503466,,
0.058125,1.094485,,
0.058164,0.508511,,
0.058203,-0.899113,,
0.058242,0.098049,,
0.058281,1.413176,,
0.05832,2.168484,,
0.058359,-1.216752,,
0.058398,-0.557858,,
0.058437,-0.320708,,
0.058477,-0.427206,,
0.058516,1.92799,,
0.058555,0.938755,,
0.058594,-1.37874,,
0.058633,0.171005,,
0.058672,-1.678477,,
0.058711,-0.891392,,
0.05875,0.033219,,
0.058789,-0.274759,,
0.058828,0.524418,,
0.058867,-0.284886,,
0.058906,-1.577208,,
0.058945,-0.207293,,
0.058984,0.819608,,
0.059023,-2.611244,,
0.059062,-0.226585,,
0.059102,-1.270373,,
0.059141,-0.492683,,
0.05918,0.545373,,
0.059219,-0.764023,,
0.059258,-1.50704,,
0.059297,1.508919,,
0.059336,0.308011,,
0.059375,0.098037,,
0.059414,0.443517,,
0.059453,-0.10915,,
0.059492,0.92841,,
0.059531,-0.246742,,
0.05957,-3.839407,,
0.059609,0.854947,,
0.059648,0.687052,,
0.059687,0.639054,,
0.059727,1.997518,,
0.059766,-1.525957,,
0.059805,-1.265337,,
0.059844,2.659344,,
0.059883,-0.773449,,
0.059922,-1.406254,,
0.059961,0.124959,,
0.06,-2.492551,,
0.060039,-0.146447,,
0.060078,-0.671612,,
0.060117,1.063294,,
0.060156,-1.426768,,
0.060195,1.594505,,
0.060234,-0.425054,,
0.060273,-0.821574,,
0.060312,0.086175,,
0.060352,-0.527617,,
0.060391,-1.466284,,
0.06043,-1.477723,,
0.060469,0.484267,,
0.060508,-1.035182,,
0.060547,-0.588166,,
0.060586,-0.940291,,
0.060625,-0.346191,,
0.060664,0.950012,,
0.060703,-0.224887,,
0.060742,-1.272108,,
0.060781,0.679362,,
0.06082,0.333688,,
0.060859,-1.100786,,
0.060898,-0.986839,,
0.060937,1.377264,,
0.060977,-0.533862,,
0.061016,0.207437,,
0.061055,0.765171,,
0.061094,-0.021932,,
0.061133,-0.292649,,
0.061172,-0.303586,,
0.061211,-0.425713,,
0.06125,-1.526356,,
0.061289,-0.631425,,
0.061328,-0.496946,,
0.061367,-0.589617,,
0.061406,-0.527205,,
0.061445,1.040078,,
0.061484,-0.910425,,
0.061523,-1.286697,,
0.061562,0.31792,,
0.061602,0.09427,,
0.061641,0.280798,,
0.06168,0.939075,,
0.061719,-0.996373,,
0.061758,-1.363347,,
0.061797,-0.243139,,
0.061836,-1.133446,,
0.061875,-0.302854,,
0.061914,1.937392,,
0.061953,-0.3489,,
0.061992,-0.237323,,
0.062031,-0.2591,,
0.06207,-0.278834,,
0.062109,-0.190129,,
0.062148,0.912316,,
0.062187,-1.469108,,
0.062227,-0.94251,,
0.062266,0.849233,,
0.062305,0.560645,,
0.062344,-0.512139,,
0.062383,0.35185,,
0.062422,0.24121,,
0.062461,0.660662,,
0.0625,1.156818,,
0.062539,-0.953858,,
0.062578,-1.608701,,
0.062617,0.278356,,
0.062656,-0.966591,,
0.062695,-1.491447,,
0.062734,3.175089,,
0.062773,-0.703727,,
0.062812,-0.689423,,
0.062852,-0.808545,,
0.062891,0.812341,,
0.06293,0.989812,,
0.062969,1.469977,,
0.063008,-1.126559,,
0.063047,0.224124,,
0.063086,-2.939318,,
0.063125,0.661611,,
0.063164,-0.479951,,
0.063203,0.078865,,
0.063242,0.587506,,
0.063281,-0.658299,,
0.06332,-1.505099,,
0.063359,-0.664326,,
0.063398,1.675338,,
0.063437,-1.352234,,
0.063477,-0.923877,,
0.063516,-0.542387,,
0.063555,-0.200401,,
0.063594,-1.624402,,
0.063633,2.114258,,
0.063672,-0.935841,,
0.063711,-1.556767,,
0.06375,0.588045,,
0.063789,-0.290358,,
0.063828,-2.533959,,
0.063867,0.103067,,
0.063906,0.284389,,
0.063945,-3.012625,,
0.063984,-1.020853,,
0.064023,1.084709,,
0.064062,-0.226029,,
0.064102,-2.304251,,
0.064141,0.705492,,
0.06418,0.146041,,
0.064219,-1.311171,,
0.064258,-0.818932,,
0.064297,0.912449,,
0.064336,-1.143016,,
0.064375,-0.872523,,
0.064414,-0.453778,,
0.064453,0.068611,,
0.064492,0.805298,,
0.064531,-0.021956,,
0.06457,0.002082,,
0.064609,0.08687,,
0.064648,-2.424323,,
0.064687,-0.098811,,
0.064727,1.884502,,
0.064766,-1.415916,,
0.064805,-1.080822,,
0.064844,-0.831054,,
0.064883,-1.132593,,
0.064922,1.023162,,
0.064961,-0.120039,,
0.065,-2.934101,,
0.065039,0.381444,,
0.065078,-0.549944,,
0.065117,0.207401,,
0.065156,-0.858968,,
0.065195,-1.030532,,
0.065234,-1.499549,,
0.065273,-2.042712,,
0.065312,-0.652609,,
0.065352,0.155346,,
0.065391,-0.486039,,
0.06543,-0.670838,,
0.065469,-1.492288,,
0.065508,0.247304,,
0.065547,-0.273532,,
0.065586,-0.48408,,
0.065625,0.183441,,
0.065664,-0.091647,,
0.065703,0.040903,,
0.065742,-0.002005,,
0.065781,1.124727,,
0.06582,2.335012,,
0.065859,0.738297,,
0.065898,1.099249,,
0.065937,1.781281,,
0.065977,-0.546298,,
0.066016,1.912325,,
0.066055,4.268737,,
0.066094,-2.907106,,
0.066133,-0.763594,,
0.066172,-1.031862,,
0.066211,-1.074153,,
0.06625,0.557464,,
0.066289,-0.357679,,
0.066328,-0.46648,,
0.066367,-0.674151,,
0.066406,-0.686636,,
0.066445,-1.318468,,
0.066484,-1.823343,,
0.066523,-0.71747,,
0.066562,-0.934161,,
0.066602,-0.850389,,
0.066641,0.057396,,
0.06668,-2.588596,,
0.066719,0.538813,,
0.066758,-0.999541,,
0.066797,-0.659411,,
0.066836,1.456652,,
0.066875,-1.335445,,
0.066914,-0.155093,,
0.066953,-0.155715,,
0.066992,-1.594935,,
0.067031,0.661018,,
0.06707,0.414926,,
0.067109,1.339132,,
0.067148,0.130056,,
0.067187,1.667491,,
0.067227,1.107,,
0.067266,-0.164059,,
0.067305,-0.013196,,
0.067344,0.874094,,
0.067383,0.191228,,
0.067422,1.628223,,
0.067461,0.163725,,
0.0675,0.665523,,
0.067539,-0.511589,,
0.067578,-1.672461,,
0.067617,1.202338,,
0.067656,-0.050916,,
0.067695,0.049307,,
0.067734,-0.133545,,
0.067773,-1.249388,,
0.067812,-0.100891,,
0.067852,-0.569255,,
0.067891,-0.288121,,
0.06793,0.458626,,
0.067969,1.266902,,
0.068008,-1.921074,,
0.068047,-1.76344,,
0.068086,-0.510144,,
0.068125,-1.770362,,
0.068164,2.465065,,
0.068203,0.138986,,
0.068242,-1.896558,,
0.068281,0.079137,,
0.06832,0.073194,,
0.068359,-0.310859,,
0.068398,1.1529,,
0.068437,-0.59914,,
0.068477,-1.650666,,
0.068516,-0.828684,,
0.068555,-0.542961,,
0.068594,-0.635276,,
0.068633,0.059718,,
0.068672,-0.409159,,
0.068711,0.489055,,
0.06875,0.467985,,
0.068789,-0.097639,,
0.068828,0.431873,,
0.068867,-1.119377,,
0.068906,1.267839,,
0.068945,1.217471,,
0.068984,-1.119413,,
0.069023,0.56637,,
0.069062,-0.430411,,
0.069102,-1.28946,,
0.069141,-0.372606,,
0.06918,-1.065961,,
0.069219,-1.075556,,
0.069258,-0.532387,,
0.069297,1.404271,,
0.069336,0.059621,,
0.069375,-3.289236,,
0.069414,-1.104927,,
0.069453,-2.331808,,
0.069492,-0.48168,,
0.069531,2.480373,,
0.06957,-1.567492,,
0.069609,-2.164168,,
0.069648,-0.693292,,
0.069687,-3.139298,,
0.069727,1.385546,,
0.069766,0.887873,,
0.069805,1.136395,,
0.069844,-0.077312,,
0.069883,-2.361409,,
0.069922,-0.967842,,
0.069961,2.53284,,
0.07,2.384661,,
0.070039,1.94646,,
0.070078,1.545769,,
0.070117,-1.686216,,
0.070156,-2.593952,,
0.070195,1.333854,,
0.070234,1.991901,,
0.070273,1.887755,,
0.070312,0.285496,,
0.070352,-1.67043,,
0.070391,-1.34319,,
0.07043,0.486528,,
0.070469,-0.551093,,
0.070508,0.799711,,
0.070547,2.458723,,
0.070586,-0.352491,,
0.070625,-0.511988,,
0.070664,-1.215585,,
0.070703,-0.982504,,
0.070742,1.188281,,
0.070781,1.724268,,
0.07082,-0.983435,,
0.070859,0.10895,,
0.070898,-0.565978,,
0.070937,-1.58005,,
0.070977,-1.412687,,
0.071016,1.747145,,
0.071055,0.348845,,
0.071094,-1.481598,,
0.071133,-1.018289,,
0.071172,0.978797,,
0.071211,1.487118,,
0.07125,0.365943,,
0.071289,-0.855377,,
0.071328,-0.551202,,
0.071367,1.303715,,
0.071406,0.959281,,
0.071445,0.017215,,
0.071484,0.882202,,
0.071523,0.498535,,
0.071562,1.15949,,
0.071602,0.464055,,
0.071641,0.839082,,
0.07168,2.377478,,
0.071719,1.3575,,
0.071758,1.267259,,
0.071797,-1.410922,,
0.071836,0.06892,,
0.071875,1.700894,,
0.071914,0.132202,,
0.071953,0.902709,,
0.071992,0.196736,,
0.072031,0.014029,,
0.07207,0.274105,,
0.072109,0.817595,,
0.072148,0.017747,,
0.072187,1.452868,,
0.072227,-0.618148,,
0.072266,0.609368,,
0.072305,-1.352506,,
0.072344,-1.17888,,
0.072383,0.93523,,
0.072422,0.067578,,
0.072461,-0.761943,,
0.0725,-1.83567,,
0.072539,-0.44882,,
0.072578,-0.32997,,
0.072617,0.111918,,
0.072656,0.854802,,
0.072695,-0.956289,,
0.072734,-1.585926,,
0.072773,-0.489491,,
0.072812,0.75918,,
0.072852,0.80355,,
0.072891,-1.159376,,
0.07293,0.058152,,
0.072969,1.538375,,
0.073008,0.297757,,
0.073047,0.050153,,
0.073086,1.066499,,
0.073125,-0.716714,,
0.073164,1.203638,,
0.073203,2.341783,,
0.073242,-0.353253,,
0.073281,0.42385,,
0.07332,0.471595,,
0.073359,0.752076,,
0.073398,0.063092,,
0.073437,1.189992,,
0.073477,-1.012219,,
0.073516,-1.987404,,
0.073555,0.473711,,
0.073594,1.432783,,
0.073633,-1.381539,,
0.073672,-1.222713,,
0.073711,1.109896,,
0.07375,1.237591,,
0.073789,-2.045602,,
0.073828,0.012318,,
0.073867,-0.643069,,
0.073906,-1.285838,,
0.073945,0.295042,,
0.073984,-0.712313,,
0.074023,-0.666334,,
0.074062,-0.737578,,
0.074102,-1.302229,,
0.074141,-0.408706,,
0.07418,1.364743,,
0.074219,-0.253284,,
0.074258,-0.442236,,
0.074297,-0.431928,,
0.074336,-2.003383,,
0.074375,0.256814,,
0.074414,0.573752,,
0.074453,0.589701,,
0.074492,-0.051883,,
0.074531,0.833496,,
0.07457,-0.32676,,
0.074609,-0.096242,,
0.074648,0.562319,,
0.074687,-0.605699,,
0.074727,-0.435423,,
0.074766,-0.428379,,
0.074805,-0.28968,,
0.074844,1.104836,,
0.074883,0.475549,,
0.074922,0.035335,,
0.074961,-0.601038,,
0.075,-1.022485,,
0.075039,0.454515,,
0.075078,0.830817,,
0.075117,0.840412,,
0.075156,-1.82032,,
0.075195,-1.287072,,
0.075234,-0.33737,,
0.075273,1.081384,,
0.075312,1.293697,,
0.075352,1.956152,,
0.075391,-0.924052,,
0.07543,0.217625,,
0.075469,0.252588,,
0.075508,0.028031,,
0.075547,1.166637,,
0.075586,0.273549,,
0.075625,-0.544986,,
0.075664,0.372424,,
0.075703,-0.161719,,
0.075742,1.198396,,
0.075781,0.497459,,
0.07582,-0.913502,,
0.075859,0.393838,,
0.075898,-0.73857,,
0.075937,-0.681938,,
0.075977,1.160373,,
0.076016,-0.808884,,
0.076055,-2.203182,,
0.076094,0.753847,,
0.076133,0.068333,,
0.076172,-0.197136,,
0.076211,0.34298,,
0.07625,-0.424135,,
0.076289,-1.475087,,
0.076328,-0.122366,,
0.076367,-0.580174,,
0.076406,0.64039,,
0.076445,0.941893,,
0.076484,0.569145,,
0.076523,-1.639596,,
0.076562,1.327808,,
0.076602,-0.965194,,
0.076641,0.2326,,
0.07668,1.460225,,
0.076719,0.326209,,
0.076758,0.837202,,
0.076797,0.724652,,
0.076836,0.062378,,
0.076875,-0.615324,,
0.076914,0.892891,,
0.076953,0.527023,,
0.076992,1.360214,,
0.077031,0.942896,,
0.07707,0.525149,,
0.077109,-0.707258,,
0.077148,0.261923,,
0.077187,0.46732,,
0.077227,0.574713,,
0.077266,0.623292,,
0.077305,0.084192,,
0.077344,-0.357836,,
0.077383,-0.215824,,
0.077422,-0.560549,,
0.077461,0.63571,,
0.0775,0.564871,,
0.077539,0.089294,,
0.077578,-1.029142,,
0.077617,-1.303523,,
0.077656,-0.082373,,
0.077695,0.207516,,
0.077734,2.152946,,
0.077773,0.950411,,
0.077812,-0.822892,,
0.077852,0.614362,,
0.077891,0.747324,,
0.07793,1.304755,,
0.077969,0.914245,,
0.078008,-0.45827,,
0.078047,0.73233,,
0.078086,-0.588051,,
0.078125,-0.227238,,
0.078164,0.328615,,
0.078203,-1.271207,,
0.078242,0.180436,,
0.078281,0.642603,,
0.07832,1.232156,,
0.078359,0.248973,,
0.078398,0.174161,,
0.078437,0.092825,,
0.078477,-0.3252,,
0.078516,-1.417343,,
0.078555,-0.296452,,
0.078594,-0.359722,,
0.078633,-0.281198,,
0.078672,0.728787,,
0.078711,-0.159929,,
0.07875,-0.405731,,
0.078789,-0.063667,,
0.078828,1.119618,,
0.078867,-1.433763,,
0.078906,-1.374665,,
0.078945,0.827293,,
0.078984,-0.099682,,
0.079023,1.142538,,
0.079062,-0.696551,,
0.079102,-3.214582,,
0.079141,0.470446,,
0.07918,1.483738,,
0.079219,-0.212329,,
0.079258,1.669172,,
0.079297,0.679845,,
0.079336,-1.711076,,
0.079375,-0.925944,,
0.079414,-1.023459,,
0.079453,1.258619,,
0.079492,1.483925,,
0.079531,0.66776,,
0.07957,-1.857435,,
0.079609,-0.997643,,
0.079648,2.318428,,
0.079687,1.993848,,
0.079727,0.270569,,
0.079766,0.954807,,
0.079805,-0.673788,,
0.079844,-0.8147,,
0.079883,2.5892,,
0.079922,0.985484,,
0.079961,0.496389,,
0.08,0.520917,,
0.080039,-1.389459,,
0.080078,1.28227,,
0.080117,1.723996,,
0.080156,-0.409685,,
0.080195,-0.623051,,
0.080234,-0.68955,,
0.080273,-1.119159,,
0.080312,-0.257359,,
0.080352,2.051925,,
0.080391,-0.025372,,
0.08043,-0.62871,,
0.080469,-0.882656,,
0.080508,0.565759,,
0.080547,1.246382,,
0.080586,1.135029,,
0.080625,-0.750414,,
0.080664,-0.669109,,
0.080703,-0.299559,,
0.080742,0.623141,,
0.080781,0.912262,,
0.08082,2.249269,,
0.080859,-0.972824,,
0.080898,-0.276216,,
0.080937,2.974269,,
0.080977,-0.572471,,
0.081016,1.37395,,
0.081055,2.226186,,
0.081094,-0.72493,,
0.081133,-0.495779,,
0.081172,0.242854,,
0.081211,-0.427279,,
0.08125,4.269052,,
0.081289,1.763252,,
0.081328,-2.048734,,
0.081367,-0.389553,,
0.081406,0.850207,,
0.081445,0.313253,,
0.081484,1.346127,,
0.081523,-0.117729,,
0.081562,-0.275551,,
0.081602,-0.900461,,
0.081641,-0.126556,,
0.08168,2.427677,,
0.081719,0.4868,,
0.081758,-0.604327,,
0.081797,0.477121,,
0.081836,-0.100033,,
0.081875,1.175524,,
0.081914,0.985224,,
0.081953,-0.112463,,
0.081992,-0.251918,,
0.082031,-1.290887,,
0.08207,0.167522,,
0.082109,0.891464,,
0.082148,0.186295,,
0.082187,1.081208,,
0.082227,0.692923,,
0.082266,-1.302773,,
0.082305,-0.096278,,
0.082344,0.89673,,
0.082383,-0.383996,,
0.082422,1.114938,,
0.082461,-1.380529,,
0.0825,-2.888756,,
0.082539,-0.395647,,
0.082578,4.662434,,
0.082617,-0.119839,,
0.082656,-3.829316,,
0.082695,2.823684,,
0.082734,-1.562565,,
0.082773,-1.264188,,
0.082812,3.546863,,
0.082852,-0.857698,,
0.082891,-0.740746,,
0.08293,1.13631,,
0.082969,-0.25771,,
0.083008,1.881546,,
0.083047,0.205019,,
0.083086,-0.571516,,
0.083125,0.700148,,
0.083164,-0.913865,,
0.083203,-0.689592,,
0.083242,0.598752,,
0.083281,0.145388,,
0.08332,-0.398337,,
0.083359,1.045199,,
0.083398,-1.319061,,
0.083437,0.514037,,
0.083477,2.177547,,
0.083516,-0.251235,,
0.083555,-0.120746,,
0.083594,-1.25229,,
0.083633,-0.271639,,
0.083672,-0.220292,,
0.083711,0.29344,,
0.08375,-0.528282,,
0.083789,1.597624,,
0.083828,-0.124089,,
0.083867,-1.160428,,
0.083906,1.383243,,
0.083945,0.723037,,
0.083984,-1.379386,,
0.084023,-0.683879,,
0.084062,-0.990617,,
0.084102,-1.681016,,
0.084141,0.463233,,
0.08418,1.306726,,
0.084219,-0.445501,,
0.084258,0.461577,,
0.084297,0.184058,,
0.084336,-0.482188,,
0.084375,0.705474,,
0.084414,-0.095365,,
0.084453,0.209698,,
0.084492,0.816664,,
0.084531,-0.675511,,
0.08457,0.102583,,
0.084609,-0.150963,,
0.084648,0.707203,,
0.084687,1.726632,,
0.084727,1.78064,,
0.084766,-0.306851,,
0.084805,0.333567,,
0.084844,-0.281784,,
0.084883,0.658788,,
0.084922,0.755788,,
0.084961,-0.777155,,
0.085,0.083019,,
0.085039,2.237395,,
0.085078,-0.097064,,
0.085117,0.568117,,
0.085156,-0.16421,,
0.085195,0.665468,,
0.085234,0.880327,,
0.085273,0.34483,,
0.085312,-0.457067,,
0.085352,-0.853261,,
0.085391,0.03077,,
0.08543,1.869835,,
0.085469,1.286291,,
0.085508,-1.713477,,
0.085547,5.075387,,
0.085586,-4.363846,,
0.085625,-2.045662,,
0.085664,5.469881,,
0.085703,-1.116342,,
0.085742,-2.797977,,
0.085781,3.289181,,
0.08582,-1.209448,,
0.085859,-1.300548,,
0.085898,1.23796,,
0.085937,-0.073135,,
0.085977,-1.206341,,
0.086016,-0.378561,,
0.086055,-1.60089,,
0.086094,-0.192481,,
0.086133,-1.21339,,
0.086172,-1.16859,,
0.086211,-1.188306,,
0.08625,-2.615071,,
0.086289,1.09512,,
0.086328,3.020121,,
0.086367,0.087251,,
0.086406,-0.495416,,
0.086445,-0.397654,,
0.086484,-1.610968,,
0.086523,2.151833,,
0.086562,2.973168,,
0.086602,3.145374,,
0.086641,1.460377,,
0.08668,0.075957,,
